step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
1302.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1303.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1304.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1305.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1306.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1307.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1308.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1309.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1310.0,[1020],[853966.6666666673],[2677216.6666666646],[0.0]
1311.0,[1026],[858990.0000000007],[2692964.999999998],[0.0]
1312.0,[1026],[858990.0000000007],[2692964.999999998],[0.0]
1313.0,[1026],[858990.0000000007],[2692964.999999998],[0.0]
1314.0,[1031],[863176.1111111118],[2706088.611111109],[0.0]
1315.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1316.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1317.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1318.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1319.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1320.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1321.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1322.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1323.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1324.0,[1032],[864013.3333333341],[2708713.333333331],[0.0]
1325.0,[1038],[869036.6666666674],[2724461.6666666646],[0.0]
1326.0,[1038],[869036.6666666674],[2724461.6666666646],[0.0]
1327.0,[1038],[869036.6666666674],[2724461.6666666646],[0.0]
1328.0,[1040],[870711.1111111119],[2729711.111111109],[0.0]
1329.0,[1040],[870711.1111111119],[2729711.111111109],[0.0]
1330.0,[1040],[870711.1111111119],[2729711.111111109],[0.0]
1331.0,[1040],[870711.1111111119],[2729711.111111109],[0.0]
1332.0,[1044],[874060.0000000008],[2740209.999999998],[0.0]
1333.0,[1044],[874060.0000000008],[2740209.999999998],[0.0]
1334.0,[1044],[874060.0000000008],[2740209.999999998],[0.0]
1335.0,[1044],[874060.0000000008],[2740209.999999998],[0.0]
1336.0,[1044],[874060.0000000008],[2740209.999999998],[0.0]
