step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
2911.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2912.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2913.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2914.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2915.0,[1944],[1432173.0567708577],[4490103.769923822],[0.0]
2916.0,[1948],[1435268.3474767765],[4499808.144127755],[0.0]
2917.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2918.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2919.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2920.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2921.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2922.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2923.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2924.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2925.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2926.0,[1950],[1436655.658109007],[4504157.603197001],[0.0]
2927.0,[1951],[1437429.1983452833],[4506582.690456276],[0.0]
2928.0,[1957],[1441989.3919097804],[4520879.724837732],[0.0]
2929.0,[1960],[1444056.096708521],[4527359.194320799],[0.0]
2930.0,[1960],[1444056.096708521],[4527359.194320799],[0.0]
2931.0,[1962],[1445526.261592229],[4531968.253263624],[0.0]
2932.0,[1962],[1445526.261592229],[4531968.253263624],[0.0]
2933.0,[1962],[1445526.261592229],[4531968.253263624],[0.0]
2934.0,[1962],[1445526.261592229],[4531968.253263624],[0.0]
2935.0,[1963],[1446362.449721314],[4534589.733708316],[0.0]
2936.0,[1964],[1447146.1911968722],[4537046.800292479],[0.0]
2937.0,[1964],[1447146.1911968722],[4537046.800292479],[0.0]
2938.0,[1964],[1447146.1911968722],[4537046.800292479],[0.0]
2939.0,[1964],[1447146.1911968722],[4537046.800292479],[0.0]
2940.0,[1966],[1448598.0641685755],[4541598.698656437],[0.0]
2941.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
2942.0,[1968],[1449943.037428598],[4545815.391785049],[0.0]
