step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
4047.0,[1382],[1483502.8633974413],[4662258.353872543],[6696.0]
4052.0,[1386],[1486256.690469353],[4670892.293801797],[6696.0]
4059.0,[1392],[1488856.0627472387],[4679041.582568077],[6710.0]
4066.0,[1396],[1500730.5070486262],[4716681.480841017],[6721.0]
4071.0,[1398],[1502218.245092321],[4721345.912679164],[6721.0]
4078.0,[1405],[1504746.379595273],[4729272.281038569],[6750.0]
4083.0,[1407],[1509387.0499715875],[4743820.27158404],[6766.0]
4090.0,[1410],[1515847.076044459],[4764356.62592465],[6766.0]
4095.0,[1414],[1516889.2065182955],[4767649.845508011],[6914.0]
4102.0,[1418],[1531502.859646288],[4813873.668295569],[6965.0]
