step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
4751.0,[2816],[2047567.736927404],[6419464.04454756],[0.0]
4752.0,[2820],[2050547.0483591992],[6428804.77044357],[0.0]
4753.0,[2824],[2053375.777021918],[6437673.322544038],[0.0]
4754.0,[2826],[2054734.7741639162],[6441933.996611801],[0.0]
4755.0,[2826],[2054734.7741639162],[6441933.996611801],[0.0]
4756.0,[2826],[2054734.7741639162],[6441933.996611801],[0.0]
4757.0,[2826],[2054734.7741639162],[6441933.996611801],[0.0]
4758.0,[2826],[2054734.7741639162],[6441933.996611801],[0.0]
4759.0,[2826],[2054734.7741639162],[6441933.996611801],[0.0]
4760.0,[2826],[2054734.7741639162],[6441933.996611801],[0.0]
