step,agent_total_vehicles_passed,agent_total_fuel_consumption,agent_co2_emission,agent_accumulated_waiting_time
3210.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
3211.0,[2497],[2090543.8888888932],[6553931.388888874],[0.0]
3212.0,[2502],[2094730.0000000042],[6567054.999999985],[0.0]
3213.0,[2502],[2094730.0000000042],[6567054.999999985],[0.0]
3214.0,[2502],[2094730.0000000042],[6567054.999999985],[0.0]
3215.0,[2505],[2097241.6666666707],[6574929.166666652],[0.0]
3216.0,[2505],[2097241.6666666707],[6574929.166666652],[0.0]
3217.0,[2505],[2097241.6666666707],[6574929.166666652],[0.0]
3218.0,[2505],[2097241.6666666707],[6574929.166666652],[0.0]
3219.0,[2505],[2097241.6666666707],[6574929.166666652],[0.0]
3220.0,[2505],[2097241.6666666707],[6574929.166666652],[0.0]
3221.0,[2505],[2097241.6666666707],[6574929.166666652],[0.0]
3222.0,[2508],[2099753.333333337],[6582803.333333319],[0.0]
3223.0,[2508],[2099753.333333337],[6582803.333333319],[0.0]
3224.0,[2508],[2099753.333333337],[6582803.333333319],[0.0]
3225.0,[2508],[2099753.333333337],[6582803.333333319],[0.0]
3226.0,[2512],[2103102.222222226],[6593302.222222208],[0.0]
3227.0,[2512],[2103102.222222226],[6593302.222222208],[0.0]
3228.0,[2513],[2103939.444444448],[6595926.94444443],[0.0]
3229.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3230.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3231.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3232.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3233.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3234.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3235.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3236.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3237.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3238.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3239.0,[2516],[2106451.1111111147],[6603801.111111097],[0.0]
3240.0,[2523],[2112311.6666666702],[6622174.166666653],[0.0]
3241.0,[2523],[2112311.6666666702],[6622174.166666653],[0.0]
3242.0,[2524],[2113148.8888888923],[6624798.888888875],[0.0]
3243.0,[2528],[2116497.7777777812],[6635297.777777764],[0.0]
